"Id","providerId","providerName","nameZh","nameEn","pathAttributeId","pathAttributeName","pathAttributeEname","buildPeriod","departureZh","departureEn","destinationZh","destinationEn","realSequence","distance","goFirstBusTime","backFirstBusTime","goLastBusTime","backLastBusTime","peakHeadway","holidayHeadwayDesc","offPeakHeadway","busTimeDesc","holidayGoFirstBusTime","holidayBackFirstBusTime","holidayGoLastBusTime","holidayBackLastBusTime","holidayBusTimeDesc","headwayDesc","holidayPeakHeadway","holidayOffPeakHeadway","segmentBufferZh","segmentBufferEn","ticketPriceDescriptionZh","ticketPriceDescriptionEn"
"17700","16176","臺北客運","藍43延南天母","BL43","158883","藍43延","BL43 Sub","10","三峽","Sanxia","捷運永寧站","MRT Yongning Sta.","99","99","0830","0830","1720","1720","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16729","16176","臺北客運","藍44延","BL44sub","157831","藍44延","BL44 Sub","10","樹林","Shulin","南天母廣場","Nantianmu Square","114","22.4","0800","0800","2040","2040","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16602","16176","臺北客運","藍45","BL45","157650","藍45","BL45","10","成福","Chengfu","捷運永寧站","MRT Yongning Sta.","56","25.4","0600","0600","2200","2200","","","","","0700","0700","2040","2040","","","","","","","一段票","1 segments"
"10732","16181","欣欣客運","綠2右","G2Right","158436","綠2右","G2Right","10","景美女中","Jingmei Girls’Senior High School","中永和","Zhongyonghe","46","33.4","0530","0530","2345","2345","1215","21:00以後30分乙班; 綠2右寵物公車:0900 1120 1500","2030","","0530","0530","2345","2345","","21:00以後30分乙班","20","30","","","一段票","1 segments"
"10732","16181","欣欣客運","綠2右","G2Right","159538","綠2右寵物公車","G2PET","10","景美女中","Jingmei Girls’Senior High School","中永和","Zhongyonghe","46","33.4","0530","0530","2345","2345","1215","21:00以後30分乙班; 綠2右寵物公車:0900 1120 1500","2030","","0530","0530","2345","2345","","21:00以後30分乙班","20","30","","","一段票","1 segments"
"16406","16176","臺北客運","8","8","157402","8","8","10","捷運新店站","MRT Xindian Sta.","捷運景安站","MRT Jingan Sta.","54","18.3","0600","0600","2200","2200","","","","","0700","0700","2100","2100","","","","","","","一段票","1 segments"
"16467","16176","臺北客運","51","51","157490","51","51","10","南雅站","Nanya Stop","永和","Yonghe","2","29.6","0550","0550","0550","0550","","","","","","","","","停駛","","","","","","一段票","1 segments"
"16468","16176","臺北客運","57","57","157491","57","57","10","板橋","Banqiao","永和","Yonghe","250","29","0510","0510","2200","2200","0812","","1220","","0530","0530","2200","2200","","","0812","1220","","","一段票","1 segments"
"11244","16177","首都客運","62","62","158644","62","62","10","三重","Sanchong","東園","Dongyuan","90","24.4","0545","0545","2300","2300","0812","※蘆洲區復興路323巷(三重站-家樂福)安全無虞路段隨招隨停","1520","","0600","0600","2300","2300","","※蘆洲區復興路323巷(三重站-家樂福)安全無虞路段隨招隨停","15","20","","","一段票","1 segments"
"17517","16177","首都客運","99","99","158685","99民安站","99 Minan Stop","10","新莊","Xinzhuang","板橋","Banqiao","246","14.95","0530","0530","2200","2200","0508","","0810","","0545","0545","2200","2200","","21:00以後班距10~20分。","1020","1020","臺北醫院-捷運新埔站","Taipei Hospital - MRT Xinpu sta.","二段票","2 segments"
"17517","16176","臺北客運","99","99","158685","99民安站","99 Minan Stop","10","新莊","Xinzhuang","板橋","Banqiao","246","14.95","0530","0530","2200","2200","0508","","0810","","0545","0545","2200","2200","","21:00以後班距10~20分。","1020","1020","臺北醫院-捷運新埔站","Taipei Hospital - MRT Xinpu sta.","二段票","2 segments"
"17517","16177","首都客運","99","99","158936","99亞東技術學院(南雅南路)","99 Oriental Institute of Technology","10","新莊","Xinzhuang","板橋","Banqiao","246","14.95","0530","0530","2200","2200","0508","","0810","","0545","0545","2200","2200","","21:00以後班距10~20分。","1020","1020","臺北醫院-捷運新埔站","Taipei Hospital - MRT Xinpu sta.","二段票","2 segments"
"17517","16176","臺北客運","99","99","158936","99亞東技術學院(南雅南路)","99 Oriental Institute of Technology","10","新莊","Xinzhuang","板橋","Banqiao","246","14.95","0530","0530","2200","2200","0508","","0810","","0545","0545","2200","2200","","21:00以後班距10~20分。","1020","1020","臺北醫院-捷運新埔站","Taipei Hospital - MRT Xinpu sta.","二段票","2 segments"
"10171","16176","臺北客運","201","201","101710","201","201","10","中和","Zhonghe","捷運龍山寺站","MRT Longshan Temple Sta.","6","17.9","0600","0600","1720","1720","","","","","","","","","停駛","","","","","","一段票","1 segments"
"10161","16176","臺北客運","231","231","101610","231","231","10","宏國德霖科技大學","Hungkuo Delin University of Technology","捷運西門站","MRT Ximen Sta.","58","29.5","0530","0530","2000","2000","","","","","0600","0600","2000","2000","","","","","","","一段票","1 segments"
"10173","16176","臺北客運","241","241","10173","241","241","10","中和","Zhonghe","博愛路","Boai Rd.","99","34.1","0515","0515","2220","2220","1520","","2030","","0530","0530","2220","2220","","","20","30","得和路(民生路)-重慶南路三段(中正橋)","Dehe Rd.-Chongqing S. Road Sec. 3(Zhongzheng Bridge)","二段票","2 segments"
"10116","16176","臺北客運","242","242","101160","242","242","10","中和","Zhonghe","西門","Ximen","6","25.25","0530","0530","1710","1710","","","","","","","","","停駛","","","","智光商職-重慶南路三段(中正橋)","Chih-Kuang Senior Commercial & Industrial Vocational High School-Chongqing S. Road Sec. 3(Zhongzheng Bridge)","二段票","2 segments"
"10172","16176","臺北客運","243","243","101720","243","243","10","中和","Zhonghe","西門","Ximen","48","20.9","0530","0530","2100","2100","1520","","2030","","0550","0550","1830","1830","","","20","30","莊敬路-重慶南路三段(中正橋)","Zhuangjing Rd.-Chongqing S. Road Sec. 3(Zhongzheng Bridge)","二段票","2 segments"
"10172","16176","臺北客運","243","243","159537","243寵物公車","243PET","10","中和","Zhonghe","西門","Ximen","48","20.9","0530","0530","2100","2100","1520","","2030","","0550","0550","1830","1830","","","20","30","莊敬路-重慶南路三段(中正橋)","Zhuangjing Rd.-Chongqing S. Road Sec. 3(Zhongzheng Bridge)","二段票","2 segments"
"10162","16176","臺北客運","245","245","10162","245","245","10","宏國德霖科技大學","Hungkuo Delin University of Technology","捷運臺大醫院站","MRT NTU Hospital Sta.","99","31","0520","0520","2240","2240","1015","20:00以後20分一班次","1520","","0530","0530","2240","2240","","21:00以後20分一班次","1520","1520","","","一段票","1 segments"
"15181","16185","指南客運","248","248","151810","248","248","10","錦繡","Jinxiu","民生社區","Minsheng Community","99","46.2","0630","0630","1630","1630","","例假日停駛","","","","","","","","","","","金山泰安街口-南京新生北路口","Jinshan & Taian Intersection- Nanjing &Xinsheng Intersection","二段票","2 segments"
"10772","16181","欣欣客運","249","249","158435","249","249","10","華夏科技大學","Hwaxia U. of Technology","臺北車站","Taipei Main Station","43","22.8","0530","0530","2310","2310","1215","21:00時以後每30分乙班次","2030","","0540","0540","2310","2310","","21:00時以後每30分乙班次","20","30","(去)智光商職-重慶南路三段(中正橋)、(返)崁頂(中華路)-智光商職","Chih-Kuang Senior Commercial & Industrial Vocational High School-Chongqing S. Road Sec. 3(Zhongzheng Bridge)；Kanding(Zhonghua Rd.)-Chih-Kuang Senior Commercial & Industrial Vocational High School","二段票","Charge for 2 sections"
"16588","16176","臺北客運","264","264","157636","264(新北市)","264","10","捷運蘆洲站","MRT Luzhou Sta.","板橋","Banqiao","244","44.2","0500","0530","2300","2310","0710","蘆洲站22:00以後發車班次(22:30及23:00)僅由蘆洲半趟行駛至板橋，不折返回蘆洲。每日上午7時-8時往程動線為蘆洲站-光明路-長榮路-三民路接原線","1015","","0500","0530","2300","2310","","蘆洲站22:00以後發車班次(22:30及23:00)僅由蘆洲半趟行駛至板橋，不折返回蘆洲。每日上午7時-8時往程動線為蘆洲站-光明路-長榮路-三民路接原線","15","20","","","一段票","Charge for 1 sections"
"16588","16176","臺北客運","264","264","159046","264返(新北市)","264","10","捷運蘆洲站","MRT Luzhou Sta.","板橋","Banqiao","244","44.2","0500","0530","2300","2310","0710","蘆洲站22:00以後發車班次(22:30及23:00)僅由蘆洲半趟行駛至板橋，不折返回蘆洲。每日上午7時-8時往程動線為蘆洲站-光明路-長榮路-三民路接原線","1015","","0500","0530","2300","2310","","蘆洲站22:00以後發車班次(22:30及23:00)僅由蘆洲半趟行駛至板橋，不折返回蘆洲。每日上午7時-8時往程動線為蘆洲站-光明路-長榮路-三民路接原線","15","20","","","一段票","Charge for 1 sections"
"16588","16176","臺北客運","264","264","159294","264去(新北市)","264Go","10","捷運蘆洲站","MRT Luzhou Sta.","板橋","Banqiao","244","44.2","0500","0530","2300","2310","0710","蘆洲站22:00以後發車班次(22:30及23:00)僅由蘆洲半趟行駛至板橋，不折返回蘆洲。每日上午7時-8時往程動線為蘆洲站-光明路-長榮路-三民路接原線","1015","","0500","0530","2300","2310","","蘆洲站22:00以後發車班次(22:30及23:00)僅由蘆洲半趟行駛至板橋，不折返回蘆洲。每日上午7時-8時往程動線為蘆洲站-光明路-長榮路-三民路接原線","15","20","","","一段票","Charge for 1 sections"
"16581","16176","臺北客運","275","275","157623","275","275","10","宏國德霖科技大學","Hungkuo Delin University of Technology","松山機場","Taipei Songshan Airport","146","44.64","0530","0530","2200","2200","0710","","1520","","0530","0530","2200","2200","","","2030","2030","公館-成功國宅","Gongguan-Chenggong Public Housing","二段票","Charge for 2 sections"
"16461","16176","臺北客運","275副","275Sub","157481","275副麗寶國際館","275 Sub Libao Guojiguan","10","三峽","Sanxia","松山機場","Taipei Songshan Airport","60","57.4","0530","0530","1930","1930","","","","","0540","0540","1930","1930","","17:45班次將於松山機場20:10發車返三峽(寒暑假期間取消)","","","1. 媽祖田-捷運永寧站 2. 公館-成功國宅","Mazutian-MRT YongNing Station , Gongguan-Chenggong Public Housing","三段票","3 segments"
"16461","16176","臺北客運","275副","275Sub","159612","275副寵物公車","275SubPET","10","三峽","Sanxia","松山機場","Taipei Songshan Airport","60","57.4","0530","0530","1930","1930","","","","","0540","0540","1930","1930","","17:45班次將於松山機場20:10發車返三峽(寒暑假期間取消)","","","1. 媽祖田-捷運永寧站 2. 公館-成功國宅","Mazutian-MRT YongNing Station , Gongguan-Chenggong Public Housing","三段票","3 segments"
"16461","16176","臺北客運","275副","275Sub","159837","275副松山機場","275 Sub Songshan Airport","10","三峽","Sanxia","松山機場","Taipei Songshan Airport","60","57.4","0530","0530","1930","1930","","","","","0540","0540","1930","1930","","17:45班次將於松山機場20:10發車返三峽(寒暑假期間取消)","","","1. 媽祖田-捷運永寧站 2. 公館-成功國宅","Mazutian-MRT YongNing Station , Gongguan-Chenggong Public Housing","三段票","3 segments"
"10784","16181","欣欣客運","290副","290sub","158646","290副","290 Sub","10","景明街口","Jingming Rd. Entrance","溪園路","Xiyuan Rd.","99","19.5","0600","0600","2100","2100","","","","","0600","0600","1930","1930","","","","","","","一段票","1 segments"
"10784","700","欣欣客運","290副","290sub","158646","290副","290 Sub","10","景明街口","Jingming Rd. Entrance","溪園路","Xiyuan Rd.","99","19.5","0600","0600","2100","2100","","","","","0600","0600","1930","1930","","","","","","","一段票","1 segments"
"17479","16181","欣欣客運","290副萬和","290sub Wanhan","158635","290副萬和","290sub Wanhan","10","興隆站","Xinglong Stop","溪園路","Xiyuan Rd.","99","22.3","0900","0900","1400","1400","","","","","","","","","假日停駛","","","","","","一段票","1 segments"
"17479","700","欣欣客運","290副萬和","290sub Wanhan","158635","290副萬和","290sub Wanhan","10","興隆站","Xinglong Stop","溪園路","Xiyuan Rd.","99","22.3","0900","0900","1400","1400","","","","","","","","","假日停駛","","","","","","一段票","1 segments"
"10424","16179","三重客運","520","520","10424","520","520","10","捷運新北產業園區","MRT New Taipei Industrial Park","捷運民權西路站","MRT Minquan W. Rd. Sta.","112","20.9","0545","0545","2200","2200","1215","","2030","","0600","0600","2100","2100","","","","","","","一段票","Charge for 1 sections"
"17300","16176","臺北客運","624","624","158429","624","624","10","新店","Xindian","西門","Ximen","160","33.55","0515","0515","2230","2230","1215","","1520","","0515","0515","2230","2230","","平日05:55-07:25 發車班次全部繞駛綠野香坡","20","30","智光商職-重慶南路三段(中正橋)","Chih-Kuang Senior Commercial & Industrial Vocational High School-Chongqing S. Road Sec. 3(Zhongzheng Bridge)","兩段票","2 segments"
"10149","16176","臺北客運","624綠","624G","101490","624綠","624G","10","新店","Xindian","西門","Ximen","80","34.8","0730","0730","2000","2000","","","","","0700","0700","1930","1930","","平日05:55-07:25 發車班次全部繞駛綠野香坡","","","智光商職-重慶南路三段(中正橋)","Chih-Kuang Senior Commercial & Industrial Vocational High School-Chongqing S. Road Sec. 3(Zhongzheng Bridge)","兩段票","2 segments"
"5415","16188","新北客運","629","629","5415","629","629","10","汐止","Xizhi","松山車站","Songshan Railway Sta.","42","32.3","0530","0530","2230","2230","","","","","0530","0530","2230","2230","","","","","中興路-北山里","Zhongxing Rd.-Beishan Village","二段票","2 segments"
"15224","16186","淡水客運","631","631","158440","631","631","10","淡水","Tamsui","北投","Beitou","9","31.9","0615","0615","2015","2015","","","","","0615","0615","2015","2015","","","","","安公廟-國華球場","Angong Temple-Guohua Driving Range","二段票","Charge for 2 sections"
"15224","16186","淡水客運","631","631","159211","631繞","631S","10","淡水","Tamsui","北投","Beitou","9","31.9","0615","0615","2015","2015","","","","","0615","0615","2015","2015","","","","","安公廟-國華球場","Angong Temple-Guohua Driving Range","二段票","Charge for 2 sections"
"10475","16179","三重客運","635","635","158511","635","635","10","龍壽里","Longshou Li","臺北","Taipei","53","29.1","0520","0520","2250","2250","1215","","2030","","0520","0520","2250","2250","","","20","30","捷運迴龍站-五谷王廟","MRT Huilong Station-Wuguwang Temple","二段票","Charge for 2 sections"
"10474","16179","三重客運","636","636","10474","636","636","10","龍壽里","Longshou Li","圓環","Taipei Circle","52","35.1","0530","0530","2235","2235","1215","","2030","","0530","0530","2235","2235",""," 22:10後為25分一班","20","30","捷運迴龍站-五谷王廟","MRT Huilong Station-Wuguwang Temple","二段票","Charge for 2 sections"
"10491","16179","三重客運","637","637","104910","637","637","10","五股","Wugu","臺北","Taipei","58","39.2","0520","0520","2235","2235","1215","","1520","","0520","0520","2235","2235","","","15","20","捷運丹鳳站-五谷王廟","MRT Danfeng Station-Wuguwang Temple","二段票","Charge for 2 sections"
"10492","16179","三重客運","638","638","104920","638","638","10","五股","Wugu","捷運南京復興站","MRT Nanjing Fuxing Sta.","56","44.7","0515","0515","2205","2205","1215","","1520","","0515","0515","2205","2205","","","15","20","捷運丹鳳站-五谷王廟","MRT Danfeng Station-Wuguwang Temple","二段票","Charge for 2 sections"
"10511","16179","三重客運","639","639","105110","639","639","10","東昇公園"," ","捷運北門站","MRT Beimen Station","36","42.3","0500","0500","2150","2150","","","","","0500","0500","2150","2150","","","","","(去)三洋-五谷王廟、(返)五谷王廟-三洋(建福路)","(Go)Sanyang Company-Wuguwang Temple(Back)Wuguwang Temple-Sanyo(Jianfu Rd.)","二段票","Charge for 2 sections"
"10453","16179","三重客運","640","640","158513","640","640","10","五股","Wugu","捷運台大醫院站","MRT NTU Hospital Sta.","120","28.1","0540","0540","2230","2230","1215","","1520","","0540","0540","2230","2230","","","1520","1520","和泰新村-捷運三重站","Hotai New Village-MRT Sanchong Station","二段票","Charge for 2 sections"
"10163","16176","臺北客運","656","656","158438","656","656","10","宏國德霖科技大學","Hungkuo Delin University of Technology","捷運臺大醫院站","MRT NTU Hospital Sta.","99","31","0530","0530","2240","2240","0710","","1015","","0530","0530","2240","2240","","22:00後12-15分乙班次","1015","1015","","","一段票","1 segments"
"10164","16176","臺北客運","657","657","10164","657","657","10","宏國德霖科技大學","Hungkuo Delin University of Technology","華江橋","Huajiang Bridge","112","25.3","0530","0530","2240","2240","1215","","1520","","0530","0530","2240","2240","","","1520","1520","","","一段票","1 segments"
"16685","16176","臺北客運","657延","657sub","157770","657延","657sub","10","宏國德霖科技大學","Hungkuo Delin University of Technology","華江橋","Huajiang Bridge","32","28.3","0600","0600","2100","2100","","","","","0600","0600","2100","2100","","","","","","","一段票","1 segments"
"16113","16176","臺北客運","658","658","16113","658","658","10","板橋","Banqiao","西門","Ximen","90","20.15","0530","0530","2240","2240","","","","","0530","0530","2240","2240","","","","","","","一段票","1 segments"
"10753","16181","欣欣客運","666華梵大學","666","107530","666華梵大學","666 Huafan University","10","景福街","Jingfu St.","華梵大學","Huafan University","9","50","0648","0648","1948","1948","","華梵大學寒暑假期間，平日行經華梵大學車次調整為例假日車次發車0718、0818、0948、1448、1648、1848等7車次停駛；1948調整為1928發車","","","0648","0648","1928","1928","","華梵大學寒暑假期間，平日行經華梵大學車次調整為例假日車次發車0718、0818、0948、1448、1648、1848等7車次停駛；1948調整為1928發車","","","草地尾-石碇高中(二段票緩衝區)；皇帝殿(三段票分段點)","Caodiwei-Shiding High School；Huangdidian","三段票","3 segments"
